InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
I01368,S066,Product 48,11,2023-04-03,38.214738167237286,C0458,UK
I04043,S019,Product 44,3,2023-08-03,15.548841100877517,C0019,UK
I02576,S053,Product 60,12,2023-12-15,2.281702123427085,C0253,UK
I06755,S076,Product 60,1,2023-01-01,18.098351314484805,C0364,France
I01582,S074,Product 5,0,2023-12-01,37.4447323089961,C0193,Germany
I01987,S095,Product 69,-10,2023-06-13,-2.590945167316534,C0278,USA
I02241,S022,Product 78,16,2023-04-16,35.99373745701899,C0145,Australia
I03967,S023,Product 70,-8,2023-08-20,32.39504619449323,C0035,Australia
I07605,S087,Product 7,1,2023-02-15,-1.4443081631683157,C0167,France
I08321,S015,Product 53,-2,2023-07-24,29.96021591192788,C0244,USA
I05969,S026,Product 17,-9,2023-01-21,11.426071583298025,C0073,UK
I09044,S003,Product 59,3,2023-06-26,4.75069261838901,C0311,Australia
I07494,S087,Product 9,-6,2023-06-16,16.168507321114657,C0133,UK
I04104,S020,Product 95,-8,2023-10-21,6.296326837316087,C0073,France
I02077,S040,Product 22,1,2023-09-22,40.350573310499016,C0115,France
I05232,S039,Product 45,1,2023-10-03,35.810027820106036,C0267,France
I02995,S072,Product 73,18,2023-12-06,48.94141227223748,C0334,Germany
I03745,S018,Product 59,10,2023-01-08,24.374116553286942,C0110,France
I05595,S041,Product 80,-4,2023-09-27,-0.09367980235043927,C0168,UK
I07532,S070,Product 100,-10,2023-11-14,15.227274190491988,C0216,Germany
I07372,S027,Product 98,-8,2023-07-31,41.12503769069511,C0340,UK
I01645,S100,Product 13,0,2023-06-12,16.827476595690275,C0097,France
I03145,S015,Product 83,2,2023-11-07,20.062131988568918,C0388,Germany
I00243,S037,Product 12,11,2023-02-14,17.658397451663316,C0383,USA
I04086,S058,Product 36,12,2023-08-21,7.945827953761155,C0080,France
I07955,S005,Product 10,-1,2023-02-22,-0.9742633774896481,C0217,Germany
I07270,S073,Product 16,8,2023-08-21,4.93081781455178,C0186,Germany
I07131,S007,Product 92,-7,2023-12-08,15.016869274667181,C0449,Germany
I06829,S041,Product 19,11,2023-06-20,8.499072905567445,C0371,Australia
I08363,S084,Product 6,-6,2023-01-06,26.500435999478334,C0472,Germany
I08845,S010,Product 4,0,2023-02-13,28.764811350156155,C0064,USA
I06332,S062,Product 30,-2,2023-04-01,26.35363411604094,C0067,France
I03513,S026,Product 95,2,2023-07-15,-0.32945302529918175,C0096,France
I01500,S068,Product 46,17,2023-01-04,31.677317598155415,C0034,France
I02159,S024,Product 27,6,2023-05-01,16.151871657490553,C0369,Germany
I05163,S078,Product 45,4,2023-03-04,43.29873274919592,C0345,France
I04040,S041,Product 85,2,2023-04-02,23.90879029420213,C0491,USA
I02036,S065,Product 37,10,2023-09-04,-0.35169321281929566,C0442,Australia
I07978,S017,Product 9,0,2023-08-07,-4.493005077469351,C0451,USA
I00858,S024,Product 61,-10,2023-12-03,33.63817608187313,C0391,Australia
I03824,S027,Product 35,-3,2023-08-19,17.028090495273467,C0234,France
I06771,S007,Product 47,12,2023-10-21,10.839773052291335,C0163,UK
I09242,S073,Product 21,-6,2023-07-07,19.594847250954427,C0157,Australia
I00299,S099,Product 17,11,2023-11-04,-1.018390817727441,C0488,USA
I07245,S012,Product 55,5,2023-06-17,16.559138410845367,C0281,USA
I00924,S085,Product 88,-7,2023-09-21,12.308486706626795,C0028,UK
I04233,S003,Product 95,14,2023-04-15,39.01040266877913,C0472,Australia
I04307,S079,Product 6,19,2023-08-12,4.616970422697845,C0069,Australia
I02800,S085,Product 35,8,2023-04-25,36.5974296940475,C0411,USA
I06579,S010,Product 50,7,2023-08-23,22.522139290671873,C0458,Australia
I04876,S033,Product 37,12,2023-09-29,-0.49616280030151116,C0332,UK
I05327,S046,Product 13,18,2023-10-01,48.33232015978795,C0338,Australia
I06583,S059,Product 25,-9,2023-08-18,35.38153071525395,C0230,Australia
I01803,S052,Product 96,2,2023-08-05,9.305184700897472,C0392,UK
I02658,S006,Product 1,5,2023-02-03,26.99643087304573,C0498,France
I03347,S002,Product 49,11,2023-07-16,44.49645413976845,C0422,Australia
I09664,S029,Product 35,16,2023-11-13,46.194383231618104,C0375,USA
I02950,S040,Product 83,-3,2023-08-02,35.213692210899985,C0350,Germany
I00942,S097,Product 53,8,2023-02-15,35.021858503150995,C0137,USA
I01908,S061,Product 52,-8,2023-11-29,10.254868586325477,C0112,USA
I04838,S068,Product 54,8,2023-08-28,49.43690731556374,C0299,France
I08106,S068,Product 76,6,2023-09-11,8.391466266098893,C0025,France
I01244,S029,Product 47,-2,2023-08-16,-0.08264629590958916,C0094,USA
I05697,S062,Product 43,10,2023-08-09,48.75590954989532,C0066,Australia
I01467,S060,Product 20,14,2023-06-15,3.406500531104087,C0017,USA
I03958,S084,Product 33,10,2023-03-14,23.688741309372627,C0109,Australia
I01967,S041,Product 93,12,2023-08-13,20.75338721043291,C0391,UK
I00376,S087,Product 16,6,2023-03-27,41.65133129280332,C0278,UK
I00263,S082,Product 78,14,2023-03-22,16.816257446255186,C0010,France
I04363,S089,Product 7,-10,2023-08-03,22.61998029615239,C0346,Germany
I06503,S065,Product 70,-7,2023-06-13,-2.5944265309141956,C0141,Germany
I07834,S064,Product 21,12,2023-08-28,6.431052001949739,C0298,France
I01894,S079,Product 36,16,2023-03-10,40.814761206809976,C0028,UK
I08107,S063,Product 86,4,2023-05-17,21.30986613085496,C0100,France
I01653,S098,Product 54,1,2023-06-01,7.701244600626759,C0187,UK
I05541,S048,Product 19,14,2023-04-07,15.289903898733822,C0267,Australia
I03893,S020,Product 25,6,2023-06-07,10.680259269030708,C0393,UK
I00600,S037,Product 67,1,2023-07-05,25.592144402870563,C0208,UK
I04816,S064,Product 100,5,2023-06-17,-2.1704689977896208,C0337,UK
I01913,S091,Product 53,19,2023-09-01,7.373341791032757,C0311,Germany
I09485,S086,Product 98,2,2023-04-29,14.523074775029835,C0261,UK
I08793,S005,Product 75,0,2023-07-15,46.051775701504894,C0069,USA
I08573,S034,Product 48,4,2023-10-15,29.280301523071337,C0038,Australia
I04214,S039,Product 42,18,2023-03-06,22.73395105868915,C0479,Germany
I03638,S067,Product 47,5,2023-06-11,5.495289957869474,C0066,USA
I09291,S081,Product 91,-5,2023-03-26,25.681916110419454,C0475,Germany
I05600,S062,Product 42,16,2023-02-28,46.095525279339206,C0494,Germany
I06449,S088,Product 2,15,2023-10-09,26.14701175110963,C0235,USA
I08558,S024,Product 6,0,2023-05-30,4.062573132512972,C0467,France
I07383,S003,Product 46,4,2023-05-01,49.84154484588123,C0064,France
I08983,S071,Product 66,-6,2023-09-26,22.43716717075807,C0235,UK
I03570,S089,Product 81,-8,2023-09-12,12.5755394862038,C0153,USA
I07708,S067,Product 40,15,2023-08-12,22.685687278493102,C0180,UK
I00747,S079,Product 58,-9,2023-02-24,9.502993738172568,C0166,France
I08505,S093,Product 78,-10,2023-05-16,-3.329475771790708,C0333,USA
I04634,S050,Product 74,4,2023-07-09,43.9236708556043,C0477,USA
I00921,S029,Product 33,-9,2023-09-10,18.58809369595538,C0275,USA
I09270,S074,Product 62,17,2023-11-08,36.40909851350174,C0099,UK
I07009,S032,Product 12,18,2023-03-25,48.41904589410913,C0025,Germany
I02382,S087,Product 96,9,2023-12-20,29.792316706342735,C0304,Germany
I03619,S039,Product 49,-5,2023-06-26,33.0388986228089,C0073,Germany
I08990,S009,Product 88,1,2023-04-04,46.87825211788222,C0445,USA
I04444,S014,Product 78,10,2023-02-04,23.41049453091149,C0035,France
I00273,S068,Product 5,5,2023-07-31,12.594493284459514,C0435,UK
I01774,S064,Product 51,3,2023-05-06,45.67613411593845,C0143,UK
I02548,S020,Product 69,-7,2023-08-18,-1.2053240172134105,C0214,France
I03165,S028,Product 32,-3,2023-06-17,6.803437455688623,C0205,Germany
I04781,S014,Product 49,1,2023-01-14,13.769555600904773,C0305,Australia
I00947,S044,Product 97,12,2023-03-15,38.016139162171484,C0414,France
I00507,S098,Product 60,3,2023-02-21,44.71457956952042,C0405,Germany
I06720,S077,Product 46,9,2023-12-28,19.848260236843934,C0217,USA
I08436,S095,Product 68,15,2023-07-26,10.737023042119777,C0345,France
I08698,S097,Product 94,2,2023-10-23,14.426589837482046,C0232,Germany
I06361,S039,Product 41,18,2023-02-12,31.110102282968576,C0086,UK
I07658,S028,Product 81,-6,2023-01-03,3.6903914131969073,C0494,Australia
I03591,S064,Product 67,1,2023-04-05,25.108693222916877,C0169,Australia
I01193,S089,Product 13,-1,2023-08-26,27.36438139102188,C0387,Australia
I01465,S032,Product 100,10,2023-06-16,33.932066272483624,C0125,Germany
I00391,S009,Product 18,8,2023-01-19,28.214384955613138,C0329,Germany
I05616,S028,Product 87,2,2023-07-26,0.3325591806372852,C0408,USA
I06107,S095,Product 99,-2,2023-08-18,32.88393882465146,C0236,Australia
I08865,S017,Product 97,0,2023-08-02,-3.803891314808594,C0367,UK
I02561,S087,Product 51,-6,2023-02-25,16.46698419866327,C0480,Australia
I05868,S077,Product 36,17,2023-11-30,17.938461574250006,C0145,France
I01212,S055,Product 81,2,2023-05-12,1.414676509457537,C0105,France
I09122,S010,Product 34,-1,2023-01-09,-4.457857331054489,C0344,UK
I01540,S080,Product 12,7,2023-08-19,-1.0860987258654242,C0264,Germany
I09105,S006,Product 5,18,2023-06-02,19.546497931162815,C0134,Australia
I00644,S048,Product 48,4,2023-11-01,8.219483308226453,C0009,France
I08694,S075,Product 91,9,2023-10-11,-1.206078120828178,C0015,UK
I08922,S067,Product 40,1,2023-07-09,9.102297602118101,C0064,USA
I01284,S092,Product 13,-7,2023-01-16,24.085229494143967,C0472,France
I07681,S041,Product 26,-6,2023-12-09,35.817636142302824,C0178,France
I07346,S079,Product 14,-3,2023-07-22,17.660074084901623,C0124,Australia
I04387,S060,Product 96,-6,2023-06-23,28.723192820712967,C0011,Germany
I00920,S077,Product 11,-10,2023-06-17,27.82205707935395,C0095,France
I02340,S042,Product 38,7,2023-12-05,44.29729792520595,C0120,France
I08948,S081,Product 80,8,2023-02-03,4.866685021152438,C0430,Australia
I05931,S071,Product 57,8,2023-08-17,21.203674392585405,C0301,Germany
I05403,S028,Product 22,-1,2023-01-01,29.750635233463484,C0493,USA
I05664,S013,Product 16,11,2023-11-18,23.584727878006703,C0246,USA
I05276,S081,Product 77,-2,2023-04-25,19.768787222401837,C0077,USA
I00508,S015,Product 76,15,2023-08-02,48.540244049476904,C0094,USA
I01437,S036,Product 82,-10,2023-09-11,46.810760895873926,C0315,Germany
I08751,S092,Product 29,11,2023-05-25,28.630049477908752,C0153,USA
I07355,S015,Product 82,14,2023-02-16,19.176664014704787,C0240,Australia
I04517,S075,Product 2,9,2023-10-07,36.546016671861175,C0140,Australia
I03623,S056,Product 54,15,2023-06-27,23.211411052922866,C0085,Australia
I04400,S095,Product 2,-8,2023-08-01,49.756329179438715,C0216,USA
I05038,S004,Product 3,2,2023-12-26,32.726551237240386,C0282,Australia
I08112,S099,Product 93,-5,2023-10-12,-1.2511967194210145,C0370,Australia
I03716,S098,Product 56,-5,2023-09-02,17.105085992034308,C0460,UK
I07838,S052,Product 72,18,2023-09-10,35.16455837983239,C0293,USA
I01302,S091,Product 11,7,2023-07-25,41.330308434796386,C0241,Australia
I07371,S010,Product 76,-6,2023-03-13,39.73532249851109,C0469,Germany
I05186,S094,Product 32,6,2023-08-10,48.748074838394004,C0023,Australia
I02156,S045,Product 4,18,2023-12-08,21.901627224587994,C0321,UK
I06412,S084,Product 9,14,2023-08-03,2.7036873216163375,C0045,Germany
I06366,S029,Product 88,14,2023-12-26,30.87337495491902,C0074,Germany
I00693,S053,Product 56,-8,2023-05-21,-1.1088101062754463,C0419,France
I01479,S029,Product 16,-6,2023-06-05,48.54378173698231,C0102,UK
I06397,S023,Product 81,-8,2023-08-10,36.71931886336327,C0432,UK
I08449,S057,Product 86,12,2023-11-26,49.01815905346402,C0284,Australia
I00442,S050,Product 71,2,2023-08-19,15.748914505931792,C0385,UK
I02647,S021,Product 10,4,2023-05-22,-4.131181774849321,C0499,Germany
I05210,S043,Product 93,6,2023-12-24,23.670933395735368,C0072,Germany
I06534,S010,Product 36,4,2023-03-16,1.6650799233613767,C0041,Australia
I04678,S076,Product 24,-6,2023-02-09,32.379523318059796,C0279,Germany
I07212,S030,Product 64,11,2023-09-30,22.365328372170225,C0212,Australia
I09928,S051,Product 56,3,2023-03-11,36.43958369293517,C0160,France
I02646,S033,Product 78,0,2023-11-13,11.008783610818597,C0087,UK
I08211,S018,Product 78,17,2023-04-21,40.604106038450986,C0007,UK
I09317,S078,Product 89,3,2023-08-22,30.795130000889397,C0459,UK
I07934,S022,Product 22,-4,2023-07-16,49.32403476037907,C0183,France
I05477,S064,Product 52,-8,2023-12-05,4.820636789237447,C0328,UK
I07929,S021,Product 50,12,2023-07-18,-2.1854986217424104,C0299,France
I02081,S001,Product 47,9,2023-01-24,41.80774660822187,C0398,France
I06090,S015,Product 23,-1,2023-11-03,13.614820741916219,C0014,Australia
I07397,S036,Product 96,0,2023-05-27,18.718550020395355,C0100,USA
I09740,S047,Product 90,19,2023-03-03,45.911754427391834,C0244,USA
I07798,S054,Product 91,-5,2023-03-08,19.238324652383653,C0169,Australia
I00862,S086,Product 76,-6,2023-01-30,11.391049198039033,C0232,Australia
I08347,S032,Product 83,9,2023-04-17,-1.7277477981989682,C0111,Australia
I03495,S058,Product 19,11,2023-06-15,19.361443637793634,C0347,UK
I00905,S046,Product 52,2,2023-05-01,31.02233392694489,C0340,Germany
I01270,S054,Product 34,1,2023-01-11,9.804628175547078,C0102,Australia
I00405,S033,Product 96,8,2023-03-13,34.47786685167758,C0217,France
I09036,S039,Product 29,8,2023-12-13,21.30451714178498,C0240,USA
I09975,S023,Product 61,10,2023-09-10,42.19590106638601,C0240,UK
I09757,S043,Product 85,16,2023-10-12,3.895560975179462,C0221,Germany
I01185,S055,Product 35,-6,2023-04-29,36.639381479578134,C0270,USA
I08939,S002,Product 5,14,2023-01-08,46.2903917191602,C0028,USA
I01726,S066,Product 76,9,2023-08-03,35.77688648889228,C0286,USA
I08463,S038,Product 7,10,2023-08-09,17.326553097348253,C0335,France
I05812,S029,Product 41,17,2023-03-21,7.675067181937259,C0054,France
I05607,S067,Product 2,-2,2023-03-13,0.41020791840043425,C0443,France
I03957,S071,Product 89,-7,2023-07-19,30.330333376338647,C0213,Germany
I00172,S036,Product 10,18,2023-06-22,2.8569873580848677,C0396,USA
I08466,S029,Product 44,4,2023-10-16,41.10672085957979,C0370,Australia
I02307,S037,Product 70,-8,2023-08-22,47.84055384824942,C0120,Germany
I09351,S100,Product 91,12,2023-09-18,2.46840480336018,C0075,France
I09899,S087,Product 35,-4,2023-05-25,15.682912316432665,C0423,France
I09964,S045,Product 62,13,2023-01-22,46.549965800809815,C0070,France
I00422,S016,Product 74,9,2023-03-19,20.88875201989457,C0323,UK
I05541,S031,Product 73,9,2023-08-18,24.447883100137442,C0233,USA
I09402,S034,Product 20,3,2023-06-09,36.11337994301056,C0271,Australia
I04676,S050,Product 35,3,2023-01-14,6.579337599981964,C0482,USA
I09083,S065,Product 37,-2,2023-08-24,48.853198891173406,C0132,Germany
I06749,S082,Product 72,15,2023-05-28,37.9485942054226,C0098,UK
I06104,S062,Product 54,12,2023-05-30,3.875535339485271,C0102,Germany
I01474,S043,Product 95,-8,2023-01-30,1.1088267442824522,C0428,France
I03244,S056,Product 80,18,2023-06-10,46.42248248432269,C0167,France
I02182,S015,Product 28,-2,2023-09-18,32.67652899322854,C0105,Australia
I09642,S048,Product 70,18,2023-01-18,-2.878798163228511,C0454,USA
I03097,S049,Product 32,10,2023-03-04,2.809297128789245,C0086,Germany
I06647,S081,Product 92,-7,2023-05-15,-2.369391512578099,C0037,France
I09783,S044,Product 11,6,2023-06-06,48.5744938530412,C0442,Australia
I05883,S010,Product 42,14,2023-02-26,22.381799457045528,C0160,Australia
I05983,S020,Product 23,-5,2023-09-22,20.418164126404726,C0123,Germany
I05799,S070,Product 30,5,2023-09-11,47.56783213983708,C0412,USA
I09628,S008,Product 9,16,2023-07-06,22.754979750766346,C0474,UK
I08416,S045,Product 92,7,2023-12-27,23.476516582784946,C0132,Australia
I08412,S034,Product 88,2,2023-11-23,49.12534398443335,C0266,Germany
I09847,S096,Product 59,-4,2023-07-18,1.128771921101181,C0283,France
I08457,S051,Product 28,-8,2023-06-20,49.21651382333944,C0340,UK
I09146,S004,Product 88,-5,2023-11-11,4.112284490149822,C0420,UK
I04525,S039,Product 79,13,2023-01-06,21.01013049882785,C0261,USA
I06560,S084,Product 33,-8,2023-09-13,13.568752379173427,C0465,Germany
I07621,S024,Product 47,18,2023-11-05,47.54816867292408,C0434,USA
I02775,S088,Product 98,17,2023-11-16,21.70268198516748,C0416,Australia
I05674,S055,Product 22,1,2023-09-05,-3.7342015765035015,C0355,Australia
I03125,S026,Product 29,-6,2023-08-07,7.193012386169383,C0407,Germany
I08672,S025,Product 34,19,2023-01-04,18.694662534741063,C0461,France
I01354,S036,Product 42,11,2023-01-01,32.2014724195943,C0189,Australia
I09082,S071,Product 52,6,2023-11-22,25.904664909522197,C0385,Australia
I03855,S074,Product 47,-1,2023-01-31,41.745011155514106,C0031,France
I08135,S058,Product 74,-4,2023-11-17,40.56384734181038,C0275,UK
I00925,S012,Product 51,-7,2023-04-27,27.478011528735347,C0471,Germany
I02171,S001,Product 45,-1,2023-10-02,26.42232150513452,C0310,UK
I05507,S050,Product 94,16,2023-07-16,10.299059380415995,C0384,USA
I02396,S025,Product 75,-4,2023-11-21,47.68482257469795,C0418,France
I08221,S080,Product 34,12,2023-06-26,-0.7731764243725558,C0132,Germany
I08227,S005,Product 21,0,2023-10-14,16.836664214708346,C0176,France
I05516,S083,Product 13,10,2023-08-24,31.345973929431555,C0304,France
I02671,S068,Product 54,-3,2023-03-20,47.01147050471423,C0049,UK
I03366,S006,Product 25,-3,2023-08-31,22.5841373710655,C0444,UK
I00589,S026,Product 21,-6,2023-11-07,44.27556295786422,C0373,USA
I03139,S055,Product 1,-6,2023-07-24,0.7639877897847408,C0172,Germany
I09096,S039,Product 58,-4,2023-07-30,24.237129610182446,C0418,France
I06664,S009,Product 69,11,2023-11-29,12.38278078575714,C0478,USA
I04087,S045,Product 86,-7,2023-04-01,38.763321904905894,C0312,France
I08532,S014,Product 71,-9,2023-06-15,19.474714654605528,C0330,USA
I04271,S055,Product 13,13,2023-06-10,21.138886737723475,C0006,France
I06020,S009,Product 52,8,2023-01-06,-1.436984801142186,C0076,UK
I09907,S015,Product 23,-9,2023-05-21,19.090553368133495,C0204,Australia
I00557,S037,Product 21,5,2023-07-24,-0.5544216687154402,C0369,USA
I08023,S050,Product 6,1,2023-01-20,11.475916494968667,C0382,USA
I05453,S084,Product 20,4,2023-04-10,1.9784807885974183,C0210,Australia
I03568,S072,Product 76,-1,2023-06-14,13.396450844054739,C0036,UK
I03900,S096,Product 40,12,2023-02-14,7.506358964783803,C0419,USA
I06478,S021,Product 9,15,2023-12-03,10.684897466358843,C0281,UK
I07501,S057,Product 50,-5,2023-08-15,3.161221205552996,C0177,France
I01017,S019,Product 28,13,2023-11-11,19.17841871580645,C0055,France
I06471,S093,Product 11,2,2023-02-21,22.366706040963557,C0169,Australia
I02063,S058,Product 96,19,2023-05-26,41.015623124015264,C0313,Germany
I09031,S095,Product 75,-5,2023-10-08,24.635397146082767,C0406,UK
I09830,S006,Product 88,12,2023-05-03,7.581664095214872,C0478,Germany
I04322,S004,Product 56,-9,2023-07-26,35.474263314759654,C0428,Germany
I03497,S043,Product 79,15,2023-10-24,11.348571070971987,C0413,UK
I01814,S093,Product 35,3,2023-04-12,36.601810060028875,C0327,Germany
I06257,S042,Product 81,7,2023-10-01,16.294023201335598,C0048,USA
I09644,S003,Product 25,-5,2023-05-09,23.252128442240156,C0104,France
I02314,S001,Product 99,14,2023-06-16,22.706556244960765,C0003,Australia
I09707,S055,Product 19,19,2023-07-21,47.55997116811995,C0085,UK
I01232,S015,Product 31,8,2023-04-12,3.451592334137463,C0173,Australia
I09838,S047,Product 81,16,2023-03-12,46.62055792071628,C0276,France
I05832,S085,Product 50,15,2023-01-08,25.909372303637426,C0329,Australia
I03000,S046,Product 87,3,2023-06-11,49.65287197533127,C0233,UK
I03441,S058,Product 63,19,2023-03-14,26.52260518102959,C0164,Australia
I04057,S095,Product 47,2,2023-12-11,31.100686016992,C0060,Germany
I00306,S071,Product 1,-3,2023-01-27,36.22658117034879,C0078,Germany
I09916,S081,Product 58,-6,2023-06-18,40.198404860006654,C0018,France
I01690,S083,Product 10,2,2023-09-20,21.265998536129224,C0097,Germany
I09710,S039,Product 8,-5,2023-10-15,32.32266378963423,C0499,Australia
I03918,S003,Product 26,11,2023-03-14,28.818564774614007,C0066,USA
I07081,S030,Product 34,16,2023-07-28,17.389784838986923,C0485,Australia
I08612,S035,Product 19,17,2023-04-09,40.14386890277159,C0031,USA
I02937,S057,Product 78,15,2023-01-31,5.584670426973484,C0470,Australia
I03863,S029,Product 72,16,2023-12-02,4.1921891257557595,C0238,USA
I09643,S050,Product 1,18,2023-02-02,35.50410179731384,C0265,USA
I05650,S062,Product 48,8,2023-08-01,30.06169225435982,C0148,UK
I03262,S052,Product 25,0,2023-05-25,12.471325604500366,C0148,UK
I09357,S014,Product 24,16,2023-04-09,29.932144748409172,C0047,Australia
I01820,S035,Product 47,5,2023-11-06,37.38559536274904,C0244,Germany
I01343,S028,Product 84,-6,2023-11-06,6.933139801293641,C0257,UK
I05561,S058,Product 94,1,2023-06-29,26.97667724926618,C0478,USA
I02227,S030,Product 69,6,2023-05-15,40.35662452846877,C0083,Australia
I01080,S090,Product 67,-9,2023-07-09,17.618119613452393,C0356,Germany
I04207,S007,Product 32,-1,2023-01-30,26.445518916458237,C0142,Australia
I06281,S039,Product 17,4,2023-03-23,-0.6805362650142216,C0129,USA
I07236,S095,Product 61,8,2023-02-26,40.675780021226196,C0453,UK
I00814,S069,Product 69,9,2023-06-23,38.786950288887674,C0010,UK
I05090,S035,Product 11,18,2023-07-27,20.093994914814022,C0457,France
I02032,S052,Product 38,14,2023-11-22,1.558662560353069,C0177,France
I08515,S014,Product 68,6,2023-11-18,31.321933124905428,C0398,Australia
I09096,S063,Product 19,8,2023-07-02,26.51390658969929,C0444,Australia
I09734,S036,Product 87,8,2023-08-23,45.571394360949206,C0487,Germany
I05912,S091,Product 17,2,2023-04-17,10.389469139226135,C0210,UK
I02654,S024,Product 13,2,2023-07-05,-3.2220444597723703,C0042,UK
I03341,S040,Product 91,5,2023-09-23,9.010678552625818,C0124,France
I07877,S029,Product 1,11,2023-05-12,18.53488386606847,C0187,USA
I01142,S053,Product 2,10,2023-11-26,3.5494441782855937,C0025,USA
I09042,S022,Product 82,-8,2023-11-25,48.88542192080966,C0164,France
I08559,S072,Product 100,-7,2023-11-14,7.231506429425449,C0351,Australia
I02898,S015,Product 97,16,2023-12-31,32.28234698802566,C0494,UK
I09282,S069,Product 100,-4,2023-06-20,19.97619774958445,C0035,UK
I04042,S064,Product 66,-8,2023-10-25,25.533132015467086,C0253,UK
I02039,S004,Product 68,-2,2023-01-24,46.297399580284434,C0475,USA
I04271,S075,Product 16,-3,2023-09-18,24.235461290867963,C0247,Australia
I04684,S018,Product 4,18,2023-12-21,11.787456943487264,C0470,USA
I00495,S042,Product 57,7,2023-07-15,7.144786912885686,C0395,Australia
I07117,S030,Product 73,10,2023-04-09,44.05960785354782,C0010,France
I01785,S015,Product 85,3,2023-11-29,49.26987861193511,C0264,Australia
I03511,S070,Product 23,9,2023-04-11,8.85076873922235,C0105,USA
I03787,S055,Product 2,17,2023-12-18,34.7063555975101,C0220,UK
I05267,S053,Product 67,18,2023-04-30,22.816386720776453,C0255,USA
I09191,S016,Product 87,-6,2023-11-17,33.42206488774888,C0407,France
I05429,S073,Product 26,-8,2023-07-22,48.03180150238542,C0134,UK
I06682,S034,Product 7,-1,2023-03-31,10.184770063168587,C0206,USA
I06894,S027,Product 100,0,2023-07-14,35.69702901328021,C0124,UK
I09644,S013,Product 44,6,2023-06-26,19.087074584770054,C0216,France
I09944,S100,Product 33,-3,2023-04-25,30.889376235192398,C0064,Australia
I04659,S027,Product 64,-2,2023-11-29,17.365855373655066,C0457,Australia
I07083,S073,Product 36,-3,2023-02-01,33.958478909128715,C0302,Germany
I06870,S069,Product 4,9,2023-08-03,13.562586808014341,C0360,UK
I07608,S086,Product 23,17,2023-11-04,21.859530367600613,C0038,France
I07670,S031,Product 25,-9,2023-10-06,33.98365046958568,C0248,USA
I06220,S003,Product 90,-7,2023-08-31,-2.65112611592566,C0153,USA
I04535,S030,Product 92,19,2023-10-13,13.044924220063216,C0486,Germany
I05980,S021,Product 92,5,2023-03-11,25.04015864447122,C0222,USA
I08891,S099,Product 85,-2,2023-03-12,-0.9225652063338996,C0342,France
I01313,S006,Product 74,15,2023-04-21,33.673622405053756,C0258,France
I02963,S092,Product 27,-2,2023-06-07,39.73078260704333,C0473,Australia
I02939,S032,Product 51,10,2023-02-06,3.983002025902253,C0024,UK
I03198,S042,Product 79,-6,2023-10-31,35.340465058315445,C0357,UK
I05297,S062,Product 81,15,2023-11-22,30.54100741182383,C0067,USA
I07205,S089,Product 99,-8,2023-02-04,17.598316337470788,C0249,UK
I05731,S032,Product 69,3,2023-11-20,4.074347262464525,C0235,Germany
I00127,S099,Product 80,4,2023-02-28,47.51830992563034,C0090,UK
I05603,S086,Product 23,-5,2023-07-26,20.52060376043452,C0094,USA
I01192,S088,Product 9,5,2023-12-27,5.100389875683708,C0349,UK
I02640,S039,Product 33,12,2023-03-07,34.4990335172603,C0327,France
I01367,S064,Product 35,17,2023-09-19,28.434387555225065,C0189,France
I09212,S030,Product 50,-1,2023-09-27,39.89088944453926,C0137,Australia
I06454,S063,Product 24,3,2023-08-21,49.785319143634595,C0173,Australia
I06672,S096,Product 88,1,2023-06-06,-2.532305854659146,C0478,Australia
I06684,S031,Product 24,-2,2023-04-16,35.66236674101411,C0016,Australia
I04540,S087,Product 19,12,2023-06-03,49.40219890086966,C0375,UK
I08877,S040,Product 39,8,2023-01-18,24.60274014291539,C0364,USA
I02888,S033,Product 61,1,2023-09-17,34.3636129833337,C0232,UK
I09655,S063,Product 25,2,2023-11-09,19.261078324578246,C0398,USA
I04087,S025,Product 95,12,2023-04-29,14.62255427046827,C0410,USA
I02262,S036,Product 25,2,2023-11-05,33.305195051029735,C0174,USA
I04181,S024,Product 27,6,2023-04-12,49.344917225915644,C0101,USA
I02842,S095,Product 32,-9,2023-01-25,0.04165286269226853,C0186,France
I09960,S058,Product 11,9,2023-06-29,18.21668142320663,C0458,USA
I06041,S039,Product 69,12,2023-06-11,46.73403416117466,C0030,UK
I03561,S046,Product 33,-2,2023-12-16,1.2039060901294485,C0470,USA
I04759,S077,Product 19,10,2023-08-03,30.801332135078667,C0380,France
I00627,S010,Product 16,-3,2023-05-04,18.659064584642923,C0312,UK
I05015,S087,Product 99,-4,2023-10-19,15.729082961356665,C0350,Germany
I01376,S082,Product 11,-6,2023-06-05,6.519187574829996,C0288,UK
I01182,S032,Product 75,18,2023-07-12,4.698384998014293,C0078,France
I05709,S097,Product 74,8,2023-11-24,23.395768482344497,C0023,France
I00491,S036,Product 98,-8,2023-02-22,15.759046723732624,C0017,Australia
I03730,S028,Product 69,2,2023-06-19,22.034941112905393,C0122,Germany
I05975,S016,Product 87,-5,2023-12-01,5.776560224795591,C0228,USA
I03535,S016,Product 55,15,2023-04-08,14.261096363884905,C0477,France
I03297,S018,Product 25,0,2023-05-27,49.802971896927694,C0408,Australia
I01941,S008,Product 93,-7,2023-10-27,15.243895546322657,C0175,Australia
